index,period,attendances
6911,2017-08-01,7725
6912,2017-08-01,8143
6913,2017-08-01,7550
6914,2017-08-01,1971
6915,2017-08-01,6718
6916,2017-08-01,3879
6917,2017-08-01,4446
6918,2017-08-01,7659
6919,2017-08-01,2479
6920,2017-08-01,266
6921,2017-08-01,496
6922,2017-08-01,7212
6923,2017-08-01,9367
6924,2017-08-01,7767
6925,2017-08-01,8197
6926,2017-08-01,1314
6927,2017-08-01,3418
6928,2017-08-01,3109
6929,2017-08-01,3966
6930,2017-08-01,3112
6931,2017-08-01,12065
6932,2017-08-01,1098
6933,2017-08-01,4505
6934,2017-08-01,6884
6935,2017-08-01,1283
6936,2017-08-01,3452
6937,2017-08-01,1045
6938,2017-08-01,8281
6939,2017-08-01,1793
6940,2017-08-01,4024
6941,2017-08-01,4898
6942,2017-08-01,13725
6943,2017-08-01,3807
6944,2017-08-01,10477
6945,2017-08-01,1269
6946,2017-08-01,19250
6947,2017-08-01,6071
6948,2017-08-01,11772
6949,2017-08-01,5838
6950,2017-08-01,7983
6951,2017-08-01,9136
6952,2017-08-01,1084
6953,2017-08-01,731
6954,2017-08-01,4283
6955,2017-08-01,873
6956,2017-08-01,6788
6957,2017-08-01,12131
6958,2017-08-01,2015
6959,2017-08-01,9825
6960,2017-08-01,7182
6961,2017-08-01,4268
6962,2017-08-01,4694
6963,2017-08-01,157
6964,2017-08-01,2771
6965,2017-08-01,10663
6966,2017-08-01,1650
6967,2017-08-01,658
6968,2017-08-01,8436
6969,2017-08-01,252
6970,2017-08-01,4233
6971,2017-08-01,5835
6972,2017-08-01,1804
6973,2017-08-01,9355
6974,2017-08-01,806
6975,2017-08-01,1965
6976,2017-08-01,1006
6977,2017-08-01,8991
6978,2017-08-01,1414
6979,2017-08-01,7278
6980,2017-08-01,13481
6981,2017-08-01,8371
6982,2017-08-01,1040
6983,2017-08-01,5524
6984,2017-08-01,6046
6985,2017-08-01,802
6986,2017-08-01,3977
6987,2017-08-01,279
6988,2017-08-01,1341
6989,2017-08-01,8033
6990,2017-08-01,1237
6991,2017-08-01,4070
6992,2017-08-01,702
6993,2017-08-01,4749
6994,2017-08-01,8043
6995,2017-08-01,9415
6996,2017-08-01,6126
6997,2017-08-01,183
6998,2017-08-01,6821
6999,2017-08-01,1460
7000,2017-08-01,6616
7001,2017-08-01,3190
7002,2017-08-01,8618
7003,2017-08-01,1454
7004,2017-08-01,1896
7005,2017-08-01,8371
7006,2017-08-01,1995
7007,2017-08-01,331
7008,2017-08-01,11970
7009,2017-08-01,950
7010,2017-08-01,3961
7011,2017-08-01,2527
7012,2017-08-01,3448
7013,2017-08-01,1380
7014,2017-08-01,3981
7015,2017-07-01,20933
7016,2017-07-01,747
7017,2017-07-01,2625
7018,2017-07-01,29475
7019,2017-07-01,789
7020,2017-07-01,11078
7021,2017-07-01,4705
7022,2017-07-01,19466
7023,2017-07-01,17265
7024,2017-07-01,7682
7025,2017-07-01,6631
7026,2017-07-01,9105
7027,2017-07-01,1146
7028,2017-07-01,12830
7029,2017-07-01,558
7030,2017-07-01,12589
7031,2017-07-01,776
7032,2017-07-01,3094
7033,2017-07-01,3778
7034,2017-07-01,10563
7035,2017-07-01,4970
7036,2017-07-01,9688
7037,2017-07-01,4165
7038,2017-07-01,11246
7039,2017-07-01,17817
7040,2017-07-01,1651
7041,2017-07-01,5268
7042,2017-07-01,9006
7043,2017-07-01,1006
7044,2017-07-01,18080
7045,2017-07-01,6954
7046,2017-07-01,12136
7047,2017-07-01,16565
7048,2017-07-01,8583
7049,2017-07-01,5626
7050,2017-07-01,14615
7051,2017-07-01,725
7052,2017-07-01,18770
7053,2017-07-01,3301
7054,2017-07-01,1872
7055,2017-07-01,13501
7056,2017-07-01,1168
7057,2017-07-01,2525
7058,2017-07-01,5617
7059,2017-07-01,8121
7060,2017-07-01,3154
7061,2017-07-01,3215
7062,2017-07-01,12054
7063,2017-07-01,10044
7064,2017-07-01,2343
7065,2017-07-01,8537
7066,2017-07-01,5260
7067,2017-07-01,2775
7068,2017-07-01,12107
7069,2017-07-01,6690
7070,2017-07-01,3074
7071,2017-07-01,4916
7072,2017-07-01,5570
7073,2017-07-01,5058
7074,2017-07-01,10253
7075,2017-07-01,3681
7076,2017-07-01,7281
7077,2017-07-01,3012
7078,2017-07-01,7637
7079,2017-07-01,4571
7080,2017-07-01,5833
7081,2017-07-01,11921
7082,2017-07-01,4668
7083,2017-07-01,6096
7084,2017-07-01,1891
7085,2017-07-01,8774
7086,2017-07-01,4927
7087,2017-07-01,2577
7088,2017-07-01,746
7089,2017-07-01,7088
7090,2017-07-01,2147
7091,2017-07-01,2173
7092,2017-07-01,19922
7093,2017-07-01,3881
7094,2017-07-01,890
7095,2017-07-01,7708
7096,2017-07-01,627
7097,2017-07-01,7095
7098,2017-07-01,26
7099,2017-07-01,7532
7100,2017-07-01,372
7101,2017-07-01,14365
7102,2017-07-01,4015
7103,2017-07-01,9065
7104,2017-07-01,4007
7105,2017-07-01,328
7106,2017-07-01,719
7107,2017-07-01,683
7108,2017-07-01,8378
7109,2017-07-01,228
7110,2017-07-01,7950
7111,2017-07-01,4809
7112,2017-07-01,3752
7113,2017-07-01,10121
7114,2017-07-01,1328
7115,2017-07-01,12348
7116,2017-07-01,766
7117,2017-07-01,9465
7118,2017-07-01,1023
7119,2017-07-01,6024
7120,2017-07-01,4669
7121,2017-07-01,15206
7122,2017-07-01,1626
7123,2017-07-01,239
7124,2017-07-01,2871
7125,2017-07-01,313
7126,2017-07-01,350
7127,2017-07-01,2441
7128,2017-07-01,15325
7129,2017-07-01,1322
7130,2017-07-01,2530
7131,2017-07-01,8535
7132,2017-07-01,4665
7133,2017-07-01,11114
7134,2017-07-01,1277
7135,2017-07-01,2458
7136,2017-07-01,5418
7137,2017-07-01,5811
7138,2017-07-01,735
7139,2017-07-01,8693
7140,2017-07-01,2127
7141,2017-07-01,3027
7142,2017-07-01,9056
7143,2017-07-01,5297
7144,2017-07-01,8792
7145,2017-07-01,5725
7146,2017-07-01,11752
7147,2017-07-01,8489
7148,2017-07-01,13454
7149,2017-07-01,10189
7150,2017-07-01,12011
7151,2017-07-01,1972
7152,2017-07-01,2499
7153,2017-07-01,17383
7154,2017-07-01,1707
7155,2017-07-01,15922
7156,2017-07-01,433
7157,2017-07-01,4937
7158,2017-07-01,6461
7159,2017-07-01,3756
7160,2017-07-01,3779
7161,2017-07-01,7959
7162,2017-07-01,4221
7163,2017-07-01,6124
7164,2017-07-01,10611
7165,2017-07-01,6175
7166,2017-07-01,4894
7167,2017-07-01,2392
7168,2017-07-01,7676
7169,2017-07-01,6989
7170,2017-07-01,5770
7171,2017-07-01,5016
7172,2017-07-01,500
7173,2017-07-01,7119
7174,2017-07-01,7742
7175,2017-07-01,10107
7176,2017-07-01,9210
7177,2017-07-01,973
7178,2017-07-01,11808
7179,2017-07-01,2112
7180,2017-07-01,8407
7181,2017-07-01,13170
7182,2017-07-01,12759
7183,2017-07-01,3541
7184,2017-07-01,9600
7185,2017-07-01,7866
7186,2017-07-01,2367
7187,2017-07-01,3043
7188,2017-07-01,6531
7189,2017-07-01,348
7190,2017-07-01,11416
7191,2017-07-01,7367
7192,2017-07-01,2405
7193,2017-07-01,11149
7194,2017-07-01,3386
7195,2017-07-01,4291
7196,2017-07-01,195
7197,2017-07-01,9235
7198,2017-07-01,8257
7199,2017-07-01,7756
7200,2017-07-01,2573
7201,2017-07-01,4293
7202,2017-07-01,975
7203,2017-07-01,267
7204,2017-07-01,11893
7205,2017-07-01,1395
7206,2017-07-01,835
7207,2017-07-01,5758
7208,2017-07-01,7102
7209,2017-07-01,2926
7210,2017-07-01,17448
7211,2017-07-01,3194
7212,2017-07-01,4068
7213,2017-07-01,2185
7214,2017-07-01,1044
7215,2017-07-01,3259
7216,2017-07-01,5930
7217,2017-07-01,1767
7218,2017-07-01,21359
7219,2017-07-01,8421
7220,2017-07-01,3857
7221,2017-07-01,9968
7222,2017-07-01,2010
7223,2017-07-01,6820
7224,2017-07-01,11622
7225,2017-07-01,1647
7226,2017-07-01,8212
7227,2017-07-01,9157
7228,2017-07-01,24481
7229,2017-07-01,4445
7230,2017-07-01,3270
7231,2017-07-01,1230
7232,2017-07-01,7851
7233,2017-07-01,1672
7234,2017-07-01,10575
7235,2017-07-01,8666
7236,2017-07-01,2603
7237,2017-07-01,4790
7238,2017-07-01,9485
7239,2017-07-01,1271
7240,2017-07-01,7030
7241,2017-07-01,10837
7242,2017-07-01,2234
7243,2017-07-01,5170
7244,2017-07-01,956
7245,2017-07-01,6714
7246,2017-07-01,3368
7247,2017-07-01,9960
7248,2017-07-01,5745
7249,2017-07-01,8635
7250,2017-07-01,7629
7251,2017-07-01,4697
7252,2017-07-01,10359
7253,2017-07-01,1791
7254,2017-07-01,4171
7255,2017-07-01,8342
7256,2017-07-01,641
7257,2017-07-01,8793
7258,2017-07-01,7953
7259,2017-07-01,2493
7260,2017-07-01,7094
7261,2017-07-01,4188
7262,2017-07-01,4913
7263,2017-07-01,8387
7264,2017-07-01,2636
7265,2017-07-01,249
7266,2017-07-01,488
7267,2017-07-01,7796
7268,2017-07-01,9804
7269,2017-07-01,7634
7270,2017-07-01,8690
7271,2017-07-01,1436
7272,2017-07-01,3427
7273,2017-07-01,3558
7274,2017-07-01,5844
7275,2017-07-01,3674
7276,2017-07-01,13120
7277,2017-07-01,1229
7278,2017-07-01,4688
7279,2017-07-01,7385
7280,2017-07-01,1408
7281,2017-07-01,3954
7282,2017-07-01,2068
7283,2017-07-01,1116
7284,2017-07-01,8930
7285,2017-07-01,1961
7286,2017-07-01,3886
7287,2017-07-01,4820
7288,2017-07-01,14143
7289,2017-07-01,4272
7290,2017-07-01,10596
7291,2017-07-01,1394
7292,2017-07-01,20686
7293,2017-07-01,6472
7294,2017-07-01,12378
7295,2017-07-01,6177
7296,2017-07-01,6252
7297,2017-07-01,9809
7298,2017-07-01,1323
7299,2017-07-01,688
7300,2017-07-01,4452
7301,2017-07-01,831
7302,2017-07-01,7425
7303,2017-07-01,4636
7304,2017-07-01,12604
7305,2017-07-01,2231
7306,2017-07-01,10581
7307,2017-07-01,7634
7308,2017-07-01,4186
7309,2017-07-01,4864
7310,2017-07-01,210
7311,2017-07-01,3080
7312,2017-07-01,11763
7313,2017-07-01,1706
7314,2017-07-01,815
7315,2017-07-01,9037
7316,2017-07-01,249
7317,2017-07-01,6200
7318,2017-07-01,1730
7319,2017-07-01,9913
7320,2017-07-01,792
7321,2017-07-01,2306
7322,2017-07-01,1097
7323,2017-07-01,9700
7324,2017-07-01,1624
7325,2017-07-01,6957
7326,2017-07-01,13516
7327,2017-07-01,8844
7328,2017-07-01,1109
7329,2017-07-01,6073
7330,2017-07-01,6084
7331,2017-07-01,1068
7332,2017-07-01,4141
7333,2017-07-01,270
7334,2017-07-01,1537
7335,2017-07-01,8471
7336,2017-07-01,1398
7337,2017-07-01,4448
7338,2017-07-01,2105
7339,2017-07-01,4822
7340,2017-07-01,8342
7341,2017-07-01,9985
7342,2017-07-01,6319
7343,2017-07-01,203
7344,2017-07-01,7052
7345,2017-07-01,1522
7346,2017-07-01,6797
7347,2017-07-01,3697
7348,2017-07-01,9153
7349,2017-07-01,1598
7350,2017-07-01,9303
7351,2017-07-01,1927
7352,2017-07-01,432
7353,2017-07-01,12536
7354,2017-07-01,1052
7355,2017-07-01,3958
7356,2017-07-01,2696
7357,2017-07-01,3537
7358,2017-07-01,1526
7359,2017-07-01,4221
7360,2017-06-01,20127
7361,2017-06-01,767
7362,2017-06-01,2728
7363,2017-06-01,28006
7364,2017-06-01,775
7365,2017-06-01,10432
7366,2017-06-01,4560
7367,2017-06-01,18876
7368,2017-06-01,16675
7369,2017-06-01,7682
7370,2017-06-01,6332
7371,2017-06-01,8018
7372,2017-06-01,976
7373,2017-06-01,12424
7374,2017-06-01,486
7375,2017-06-01,11798
7376,2017-06-01,836
7377,2017-06-01,2688
7378,2017-06-01,3737
7379,2017-06-01,10247
7380,2017-06-01,4659
7381,2017-06-01,9370
7382,2017-06-01,4237
7383,2017-06-01,10364
7384,2017-06-01,17358
7385,2017-06-01,1798
7386,2017-06-01,5373
7387,2017-06-01,8784
7388,2017-06-01,1097
7389,2017-06-01,17705
7390,2017-06-01,7022
7391,2017-06-01,11649
7392,2017-06-01,16268
7393,2017-06-01,8395
7394,2017-06-01,5683
7395,2017-06-01,14542
7396,2017-06-01,749
7397,2017-06-01,18670
7398,2017-06-01,3320
7399,2017-06-01,1750
7400,2017-06-01,12986
7401,2017-06-01,1408
7402,2017-06-01,2309
7403,2017-06-01,5458
7404,2017-06-01,8167
7405,2017-06-01,3049
7406,2017-06-01,3137
7407,2017-06-01,11389
7408,2017-06-01,9991
7409,2017-06-01,2339
7410,2017-06-01,8239
7411,2017-06-01,4995
7412,2017-06-01,2404
7413,2017-06-01,11910
7414,2017-06-01,6486
7415,2017-06-01,3328
7416,2017-06-01,4727
7417,2017-06-01,5354
7418,2017-06-01,4810
7419,2017-06-01,10047
7420,2017-06-01,3847
7421,2017-06-01,6968
7422,2017-06-01,2906
7423,2017-06-01,7527
7424,2017-06-01,3983
7425,2017-06-01,5631
7426,2017-06-01,11411
7427,2017-06-01,4323
7428,2017-06-01,6041
7429,2017-06-01,1735
7430,2017-06-01,8836
7431,2017-06-01,4931
7432,2017-06-01,2406
7433,2017-06-01,703
7434,2017-06-01,6893
7435,2017-06-01,2011
7436,2017-06-01,2231
7437,2017-06-01,18958
7438,2017-06-01,3717
7439,2017-06-01,1073
7440,2017-06-01,7588
7441,2017-06-01,597
7442,2017-06-01,6817
7443,2017-06-01,2
7444,2017-06-01,7344
7445,2017-06-01,476
7446,2017-06-01,13832
7447,2017-06-01,3954
7448,2017-06-01,8918
7449,2017-06-01,3825
7450,2017-06-01,397
7451,2017-06-01,616
7452,2017-06-01,599
7453,2017-06-01,8217
7454,2017-06-01,224
7455,2017-06-01,7662
7456,2017-06-01,4804
7457,2017-06-01,3606
7458,2017-06-01,10078
7459,2017-06-01,1246
7460,2017-06-01,11931
7461,2017-06-01,797
7462,2017-06-01,9139
7463,2017-06-01,1131
7464,2017-06-01,5691
7465,2017-06-01,5215
7466,2017-06-01,14576
7467,2017-06-01,1657
7468,2017-06-01,221
7469,2017-06-01,2747
7470,2017-06-01,302
7471,2017-06-01,323
7472,2017-06-01,2156
7473,2017-06-01,14612
7474,2017-06-01,1200
7475,2017-06-01,2416
7476,2017-06-01,8168
7477,2017-06-01,4344
7478,2017-06-01,10557
7479,2017-06-01,1321
7480,2017-06-01,2397
7481,2017-06-01,5282
7482,2017-06-01,5590
7483,2017-06-01,748
7484,2017-06-01,8729
7485,2017-06-01,1953
7486,2017-06-01,2990
7487,2017-06-01,8902
7488,2017-06-01,4810
7489,2017-06-01,8625
7490,2017-06-01,5538
7491,2017-06-01,11531
7492,2017-06-01,8401
7493,2017-06-01,13203
7494,2017-06-01,9505
7495,2017-06-01,11566
7496,2017-06-01,2020
7497,2017-06-01,2415
7498,2017-06-01,17603
7499,2017-06-01,1706
7500,2017-06-01,14972
7501,2017-06-01,427
7502,2017-06-01,4705
7503,2017-06-01,6261
7504,2017-06-01,3760
7505,2017-06-01,3679
7506,2017-06-01,7807
7507,2017-06-01,4179
7508,2017-06-01,5922
7509,2017-06-01,10313
7510,2017-06-01,6245
7511,2017-06-01,4680
7512,2017-06-01,2781
7513,2017-06-01,7023
7514,2017-06-01,6578
7515,2017-06-01,5424
7516,2017-06-01,4738
7517,2017-06-01,463
7518,2017-06-01,7062
7519,2017-06-01,7262
7520,2017-06-01,9497
7521,2017-06-01,8793
7522,2017-06-01,948
7523,2017-06-01,10979
7524,2017-06-01,1914
7525,2017-06-01,8017
7526,2017-06-01,12361
7527,2017-06-01,12121
7528,2017-06-01,3520
7529,2017-06-01,9173
7530,2017-06-01,7687
7531,2017-06-01,2502
7532,2017-06-01,2850
7533,2017-06-01,6075
7534,2017-06-01,463
7535,2017-06-01,11379
7536,2017-06-01,7021
7537,2017-06-01,2184
7538,2017-06-01,11274
7539,2017-06-01,2921
7540,2017-06-01,4054
7541,2017-06-01,120
7542,2017-06-01,8653
7543,2017-06-01,7669
7544,2017-06-01,7246
7545,2017-06-01,2471
7546,2017-06-01,4197
7547,2017-06-01,926
7548,2017-06-01,230
7549,2017-06-01,11408
7550,2017-06-01,1374
7551,2017-06-01,738
7552,2017-06-01,5352
7553,2017-06-01,6803
7554,2017-06-01,2747
7555,2017-06-01,16700
7556,2017-06-01,3012
7557,2017-06-01,3874
7558,2017-06-01,2203
7559,2017-06-01,1010
7560,2017-06-01,3014
7561,2017-06-01,5838
7562,2017-06-01,1755
7563,2017-06-01,20001
7564,2017-06-01,7829
7565,2017-06-01,3723
7566,2017-06-01,8666
7567,2017-06-01,1871
7568,2017-06-01,6518
7569,2017-06-01,11396
7570,2017-06-01,1509
7571,2017-06-01,8022
7572,2017-06-01,8618
7573,2017-06-01,22845
7574,2017-06-01,4173
7575,2017-06-01,2524
7576,2017-06-01,1153
7577,2017-06-01,7515
7578,2017-06-01,1728
7579,2017-06-01,10357
7580,2017-06-01,8654
7581,2017-06-01,2848
7582,2017-06-01,4728
7583,2017-06-01,9006
7584,2017-06-01,1328
7585,2017-06-01,6798
7586,2017-06-01,10520
7587,2017-06-01,2240
7588,2017-06-01,4943
7589,2017-06-01,1070
7590,2017-06-01,6368
7591,2017-06-01,3331
7592,2017-06-01,9094
7593,2017-06-01,5410
7594,2017-06-01,8022
7595,2017-06-01,7215
7596,2017-06-01,9749
7597,2017-06-01,1824
7598,2017-06-01,4140
7599,2017-06-01,6283
7600,2017-06-01,3842
7601,2017-06-01,8388
7602,2017-06-01,7570
7603,2017-06-01,1948
7604,2017-06-01,6909
7605,2017-06-01,4062
7606,2017-06-01,4345
7607,2017-06-01,8023
7608,2017-06-01,2388
7609,2017-06-01,243
7610,2017-06-01,505
7611,2017-06-01,7737
7612,2017-06-01,9358
7613,2017-06-01,6972
7614,2017-06-01,8464
7615,2017-06-01,1344
7616,2017-06-01,3090
7617,2017-06-01,3404
7618,2017-06-01,5684
7619,2017-06-01,3259
7620,2017-06-01,12618
7621,2017-06-01,1084
7622,2017-06-01,4613
7623,2017-06-01,7304
7624,2017-06-01,1456
7625,2017-06-01,3768
7626,2017-06-01,2032
7627,2017-06-01,1100
7628,2017-06-01,10123
7629,2017-06-01,8257
7630,2017-06-01,1986
7631,2017-06-01,3808
7632,2017-06-01,4546
7633,2017-06-01,13201
7634,2017-06-01,4583
7635,2017-06-01,10050
7636,2017-06-01,1280
7637,2017-06-01,20339
7638,2017-06-01,6738
7639,2017-06-01,11850
7640,2017-06-01,6239
7641,2017-06-01,6387
7642,2017-06-01,9556
7643,2017-06-01,1321
7644,2017-06-01,830
7645,2017-06-01,3834
7646,2017-06-01,1271
7647,2017-06-01,7422
7648,2017-06-01,5
7649,2017-06-01,4150
7650,2017-06-01,12279
7651,2017-06-01,2301
7652,2017-06-01,9978
7653,2017-06-01,7505
7654,2017-06-01,3831
7655,2017-06-01,4434
7656,2017-06-01,194
7657,2017-06-01,3181
7658,2017-06-01,11705
7659,2017-06-01,1743
7660,2017-06-01,801
7661,2017-06-01,8436
7662,2017-06-01,257
7663,2017-06-01,5798
7664,2017-06-01,1749
7665,2017-06-01,9616
7666,2017-06-01,844
7667,2017-06-01,2286
7668,2017-06-01,1057
7669,2017-06-01,9565
7670,2017-06-01,1596
7671,2017-06-01,6379
7672,2017-06-01,1893
7673,2017-06-01,8244
7674,2017-06-01,921
7675,2017-06-01,6024
7676,2017-06-01,5876
7677,2017-06-01,978
7678,2017-06-01,4002
7679,2017-06-01,271
7680,2017-06-01,1378
7681,2017-06-01,8231
7682,2017-06-01,1342
7683,2017-06-01,4548
7684,2017-06-01,2797
7685,2017-06-01,4579
7686,2017-06-01,8308
7687,2017-06-01,8178
7688,2017-06-01,6005
7689,2017-06-01,205
7690,2017-06-01,6617
7691,2017-06-01,1465
7692,2017-06-01,6458
7693,2017-06-01,3531
7694,2017-06-01,8547
7695,2017-06-01,1543
7696,2017-06-01,8851
7697,2017-06-01,1904
7698,2017-06-01,11971
7699,2017-06-01,992
7700,2017-06-01,4457
7701,2017-06-01,2651
7702,2017-06-01,3019
7703,2017-06-01,1478
7704,2017-06-01,4151
7705,2017-05-01,21821
7706,2017-05-01,684
7707,2017-05-01,2888
7708,2017-05-01,29615
7709,2017-05-01,733
7710,2017-05-01,11196
7711,2017-05-01,4734
7712,2017-05-01,19780
7713,2017-05-01,17871
7714,2017-05-01,8117
7715,2017-05-01,6439
7716,2017-05-01,7379
7717,2017-05-01,1173
7718,2017-05-01,13172
7719,2017-05-01,499
7720,2017-05-01,12697
7721,2017-05-01,868
7722,2017-05-01,2943
7723,2017-05-01,3540
7724,2017-05-01,10953
7725,2017-05-01,4670
7726,2017-05-01,9974
7727,2017-05-01,4600
7728,2017-05-01,11256
7729,2017-05-01,17830
7730,2017-05-01,1783
7731,2017-05-01,5333
7732,2017-05-01,9376
7733,2017-05-01,1084
7734,2017-05-01,18334
7735,2017-05-01,7250
7736,2017-05-01,12321
7737,2017-05-01,16903
7738,2017-05-01,8829
7739,2017-05-01,5600
7740,2017-05-01,15243
7741,2017-05-01,721
7742,2017-05-01,19661
7743,2017-05-01,3493
7744,2017-05-01,1988
7745,2017-05-01,13709
7746,2017-05-01,1422
7747,2017-05-01,2479
7748,2017-05-01,5857
7749,2017-05-01,8536
7750,2017-05-01,3094
7751,2017-05-01,3302
7752,2017-05-01,12313
7753,2017-05-01,10173
7754,2017-05-01,2438
7755,2017-05-01,8699
7756,2017-05-01,5607
7757,2017-05-01,2666
7758,2017-05-01,12315
7759,2017-05-01,6625
7760,2017-05-01,3035
7761,2017-05-01,5296
7762,2017-05-01,5676
7763,2017-05-01,4752
7764,2017-05-01,9954
7765,2017-05-01,3643
7766,2017-05-01,6972
7767,2017-05-01,2749
7768,2017-05-01,7658
7769,2017-05-01,4749
7770,2017-05-01,5944
7771,2017-05-01,11872
7772,2017-05-01,4641
7773,2017-05-01,5798
7774,2017-05-01,1751
7775,2017-05-01,8795
7776,2017-05-01,4328
7777,2017-05-01,2513
7778,2017-05-01,626
7779,2017-05-01,6680
7780,2017-05-01,2210
7781,2017-05-01,2218
7782,2017-05-01,20133
7783,2017-05-01,3801
7784,2017-05-01,980
7785,2017-05-01,7599
7786,2017-05-01,564
7787,2017-05-01,6580
7788,2017-05-01,42
7789,2017-05-01,7661
7790,2017-05-01,415
7791,2017-05-01,13784
7792,2017-05-01,4340
7793,2017-05-01,9186
7794,2017-05-01,4415
7795,2017-05-01,387
7796,2017-05-01,751
7797,2017-05-01,615
7798,2017-05-01,8184
7799,2017-05-01,235
7800,2017-05-01,7877
7801,2017-05-01,5097
7802,2017-05-01,4144
7803,2017-05-01,10299
7804,2017-05-01,1138
7805,2017-05-01,12300
7806,2017-05-01,815
7807,2017-05-01,9123
7808,2017-05-01,1062
7809,2017-05-01,6051
7810,2017-05-01,4590
7811,2017-05-01,15608
7812,2017-05-01,1557
7813,2017-05-01,223
7814,2017-05-01,3183
7815,2017-05-01,303
7816,2017-05-01,340
7817,2017-05-01,2455
7818,2017-05-01,15314
7819,2017-05-01,1235
7820,2017-05-01,2704
7821,2017-05-01,8676
7822,2017-05-01,4576
7823,2017-05-01,10732
7824,2017-05-01,1374
7825,2017-05-01,2282
7826,2017-05-01,5596
7827,2017-05-01,5672
7828,2017-05-01,702
7829,2017-05-01,8733
7830,2017-05-01,2129
7831,2017-05-01,3288
7832,2017-05-01,9013
7833,2017-05-01,6204
7834,2017-05-01,8649
7835,2017-05-01,5699
7836,2017-05-01,11858
7837,2017-05-01,9165
7838,2017-05-01,13237
7839,2017-05-01,10122
7840,2017-05-01,12090
7841,2017-05-01,1982
7842,2017-05-01,2349
7843,2017-05-01,18691
7844,2017-05-01,1749
7845,2017-05-01,15618
7846,2017-05-01,405
7847,2017-05-01,4996
7848,2017-05-01,6453
7849,2017-05-01,3558
7850,2017-05-01,3879
7851,2017-05-01,8003
7852,2017-05-01,4023
7853,2017-05-01,5971
7854,2017-05-01,10386
7855,2017-05-01,5851
7856,2017-05-01,4747
7857,2017-05-01,3281
7858,2017-05-01,7422
7859,2017-05-01,7094
7860,2017-05-01,5764
7861,2017-05-01,5175
7862,2017-05-01,457
7863,2017-05-01,7334
7864,2017-05-01,7588
7865,2017-05-01,9353
7866,2017-05-01,9081
7867,2017-05-01,1081
7868,2017-05-01,12000
7869,2017-05-01,1915
7870,2017-05-01,7734
7871,2017-05-01,13267
7872,2017-05-01,12976
7873,2017-05-01,3576
7874,2017-05-01,10208
7875,2017-05-01,8083
7876,2017-05-01,2464
7877,2017-05-01,3074
7878,2017-05-01,6438
7879,2017-05-01,502
7880,2017-05-01,11592
7881,2017-05-01,7678
7882,2017-05-01,2236
7883,2017-05-01,11430
7884,2017-05-01,2966
7885,2017-05-01,4238
7886,2017-05-01,260
7887,2017-05-01,9443
7888,2017-05-01,8349
7889,2017-05-01,7479
7890,2017-05-01,2632
7891,2017-05-01,4364
7892,2017-05-01,934
7893,2017-05-01,252
7894,2017-05-01,11839
7895,2017-05-01,1450
7896,2017-05-01,704
7897,2017-05-01,5895
7898,2017-05-01,6951
7899,2017-05-01,2571
7900,2017-05-01,18560
7901,2017-05-01,2500
7902,2017-05-01,4247
7903,2017-05-01,2181
7904,2017-05-01,1090
7905,2017-05-01,3357
7906,2017-05-01,6203
7907,2017-05-01,1687
7908,2017-05-01,20853
7909,2017-05-01,7696
7910,2017-05-01,4003
7911,2017-05-01,9445
7912,2017-05-01,1958
7913,2017-05-01,6966
7914,2017-05-01,11583
7915,2017-05-01,1488
7916,2017-05-01,8136
7917,2017-05-01,8969
7918,2017-05-01,23670
7919,2017-05-01,4587
7920,2017-05-01,3189
7921,2017-05-01,1178
7922,2017-05-01,7951
7923,2017-05-01,1597
7924,2017-05-01,11119
7925,2017-05-01,8810
7926,2017-05-01,3100
7927,2017-05-01,4983
7928,2017-05-01,9498
7929,2017-05-01,1196
7930,2017-05-01,7179
7931,2017-05-01,11022
7932,2017-05-01,2378
7933,2017-05-01,5059
7934,2017-05-01,1006
7935,2017-05-01,6720
7936,2017-05-01,2805
7937,2017-05-01,9250
7938,2017-05-01,5688
7939,2017-05-01,8414
7940,2017-05-01,7695
7941,2017-05-01,10983
7942,2017-05-01,1881
7943,2017-05-01,4671
7944,2017-05-01,6441
7945,2017-05-01,4280
7946,2017-05-01,8569
7947,2017-05-01,7821
7948,2017-05-01,1791
7949,2017-05-01,7119
7950,2017-05-01,4092
7951,2017-05-01,4723
7952,2017-05-01,8270
7953,2017-05-01,2491
7954,2017-05-01,240
7955,2017-05-01,494
7956,2017-05-01,7706
7957,2017-05-01,9531
7958,2017-05-01,7327
7959,2017-05-01,8725
7960,2017-05-01,1569
7961,2017-05-01,3316
7962,2017-05-01,3703
7963,2017-05-01,5983
